order_id,product_id,quantity,line_total
539,84,1,439.35
539,98,2,434.7
539,85,5,1844.3
540,100,3,1135.5
540,48,5,137.15
541,29,1,212.7
541,85,1,368.86
541,66,5,980.6
542,31,5,906.05
542,19,1,82.44
542,42,3,718.11
543,30,3,382.89
543,43,3,272.19
544,61,1,197.14
544,39,2,479.44
544,2,4,1072.08
544,36,5,125.8
545,65,1,471.03
546,13,3,52.65
546,82,3,1049.64
547,71,3,164.67
547,39,4,958.88
548,13,2,35.1
548,44,1,219.76
548,11,3,666.87
549,99,1,376.68
549,35,2,55.54
549,23,4,1327.2
550,88,4,371.32
550,39,4,958.88
550,33,5,60.6
550,19,4,329.76
551,49,5,952.15
551,42,2,478.74
551,32,2,760.26
551,31,3,543.63
552,33,3,36.36
552,27,1,279.41
552,37,1,428.45
552,63,2,463.68
553,29,5,1063.5
553,46,3,929.55
553,65,2,942.06
553,53,5,1655.25
554,46,5,1549.25
554,60,1,289.86
554,14,5,2407.55
554,45,5,1011.3
555,57,5,90.6
555,51,2,508.1
556,92,3,627.75
557,21,5,1384.35
557,46,4,1239.4
557,71,3,164.67
557,30,2,255.26
558,46,1,309.85
558,76,4,651.56
558,30,1,127.63
559,22,3,1076.16
559,59,3,1411.23
560,90,5,2021.9
560,19,3,247.32
560,91,5,2476.5
560,44,1,219.76
561,30,1,127.63
561,70,2,78.66
561,98,1,217.35
561,47,5,1596.85
562,69,3,305.76
562,8,1,164.86
562,53,1,331.05
562,57,1,18.12
563,54,2,171.3
564,87,1,144.61
564,14,4,1926.04
564,36,4,100.64
564,70,4,157.32
565,69,3,305.76
565,68,1,453.15
566,80,2,289.04
566,54,4,342.6
566,70,5,196.65
567,62,5,1617.15
567,16,1,349.51
567,11,4,889.16
567,4,1,320.53
568,49,4,761.72
569,36,2,50.32
570,46,5,1549.25
570,84,4,1757.4
570,44,1,219.76
571,56,4,1292.0
571,4,1,320.53
571,38,4,1413.24
571,8,5,824.3
572,81,1,63.49
572,42,4,957.48
573,87,3,433.83
573,87,3,433.83
573,64,4,1100.32
573,85,4,1475.44
574,71,4,219.56
574,32,3,1140.39
574,38,4,1413.24
575,7,1,260.57
575,20,4,515.48
575,86,1,402.72
576,15,2,837.62
576,65,2,942.06
576,15,3,1256.43
577,90,2,808.76
577,1,1,30.58
578,73,4,207.0
579,89,4,1506.2
579,40,1,53.43
579,73,1,51.75
580,67,1,480.79
580,83,2,632.66
580,3,5,1363.05
580,70,5,196.65
581,95,3,521.1
582,62,4,1293.72
582,83,3,948.99
583,27,1,279.41
583,72,2,28.04
583,58,3,884.88
583,46,1,309.85
584,97,5,2149.55
584,90,3,1213.14
585,72,1,14.02
585,97,3,1289.73
585,4,5,1602.65
586,86,1,402.72
586,64,4,1100.32
586,56,2,646.0
586,4,1,320.53
587,29,3,638.1
587,100,4,1514.0
588,45,4,809.04
589,17,5,1037.15
589,28,5,1539.0
590,9,3,1195.86
590,96,4,1862.88
590,54,2,171.3
591,27,4,1117.64
591,62,1,323.43
591,43,1,90.73
591,12,5,219.2
592,93,3,567.45
593,3,2,545.22
593,94,4,1557.28
593,97,5,2149.55
594,48,2,54.86
594,61,3,591.42
595,87,3,433.83
595,42,4,957.48
595,34,5,312.3
596,67,5,2403.95
596,11,5,1111.45
597,99,1,376.68
598,95,1,173.7
598,85,2,737.72
598,77,1,423.21
599,92,4,837.0
599,66,1,196.12
600,68,2,906.3
601,44,4,879.04
601,54,5,428.25
601,60,4,1159.44
601,38,2,706.62
602,59,3,1411.23
602,55,1,39.93
603,77,1,423.21
603,67,4,1923.16
603,97,1,429.91
603,89,4,1506.2
604,14,2,963.02
604,68,2,906.3
604,77,1,423.21
604,40,1,53.43
605,36,4,100.64
606,87,4,578.44
606,37,2,856.9
606,25,1,477.66
607,89,3,1129.65
607,65,5,2355.15
607,37,5,2142.25
608,79,4,1632.64
608,39,4,958.88
608,79,3,1224.48
609,61,5,985.7
610,18,4,363.12
611,56,2,646.0
611,52,5,2144.8
611,37,1,428.45
612,70,3,117.99
612,95,1,173.7
612,16,5,1747.55
613,15,1,418.81
613,90,4,1617.52
613,3,1,272.61
613,100,5,1892.5
614,15,1,418.81
614,74,4,1372.36
614,70,1,39.33
614,58,5,1474.8
615,4,1,320.53
615,99,4,1506.72
615,23,3,995.4
616,12,1,43.84
616,93,1,189.15
616,3,1,272.61
617,26,2,740.52
617,97,5,2149.55
617,20,1,128.87
617,85,5,1844.3
618,68,5,2265.75
618,6,4,1952.2
618,32,1,380.13
618,7,2,521.14
619,95,2,347.4
620,22,4,1434.88
621,54,5,428.25
621,68,5,2265.75
621,68,4,1812.6
622,88,1,92.83
622,21,4,1107.48
622,57,4,72.48
623,36,5,125.8
623,45,5,1011.3
624,20,5,644.35
624,68,5,2265.75
624,50,4,1259.2
624,20,2,257.74
625,52,4,1715.84
625,94,4,1557.28
625,62,4,1293.72
625,70,1,39.33
626,100,5,1892.5
627,53,4,1324.2
627,6,3,1464.15
627,18,2,181.56
628,20,4,515.48
628,82,1,349.88
628,13,5,87.75
628,35,2,55.54
629,76,4,651.56
629,44,3,659.28
630,2,5,1340.1
630,38,5,1766.55
631,64,3,825.24
631,77,3,1269.63
631,99,5,1883.4
632,17,4,829.72
632,33,2,24.24
632,27,1,279.41
633,57,1,18.12
633,86,3,1208.16
633,97,3,1289.73
633,95,5,868.5
634,70,2,78.66
635,95,3,521.1
635,74,5,1715.45
636,66,3,588.36
637,82,1,349.88
637,14,2,963.02
637,66,4,784.48
637,10,3,417.18
638,17,3,622.29
638,75,5,201.2
639,24,2,287.14
640,33,1,12.12
640,27,3,838.23
640,22,1,358.72
641,50,3,944.4
642,78,2,33.04
642,48,4,109.72
642,76,5,814.45
642,32,5,1900.65
643,44,1,219.76
643,65,1,471.03
643,85,2,737.72
643,37,3,1285.35
644,56,2,646.0
644,38,5,1766.55
644,60,3,869.58
644,72,1,14.02
645,44,2,439.52
645,15,2,837.62
645,5,4,1457.68
646,33,1,12.12
646,63,4,927.36
647,76,1,162.89
647,97,2,859.82
648,18,1,90.78
649,70,3,117.99
649,96,3,1397.16
649,72,2,28.04
650,88,2,185.66
650,42,2,478.74
650,39,3,719.16
651,100,4,1514.0
652,18,1,90.78
652,49,5,952.15
652,92,4,837.0
652,66,4,784.48
653,38,5,1766.55
654,23,1,331.8
654,72,5,70.1
654,38,4,1413.24
655,63,2,463.68
656,66,3,588.36
657,78,1,16.52
657,91,3,1485.9
658,55,1,39.93
658,57,5,90.6
659,81,3,190.47
660,85,4,1475.44
661,66,2,392.24
661,5,1,364.42
662,67,4,1923.16
662,46,1,309.85
663,93,4,756.6
663,22,1,358.72
663,84,5,2196.75
663,46,4,1239.4
664,73,1,51.75
664,41,5,1241.75
665,73,4,207.0
665,82,1,349.88
665,26,3,1110.78
665,3,1,272.61
666,36,2,50.32
666,85,3,1106.58
666,65,2,942.06
667,90,1,404.38
667,23,2,663.6
667,75,3,120.72
667,70,4,157.32
668,16,3,1048.53
669,65,5,2355.15
669,9,3,1195.86
669,74,3,1029.27
669,12,2,87.68
670,39,3,719.16
670,38,1,353.31
670,11,3,666.87
670,79,4,1632.64
671,62,1,323.43
671,74,5,1715.45
671,24,1,143.57
672,99,1,376.68
672,89,5,1882.75
672,35,3,83.31
672,80,3,433.56
673,78,5,82.6
673,99,4,1506.72
674,4,1,320.53
674,91,5,2476.5
675,80,3,433.56
675,64,1,275.08
675,92,4,837.0
675,60,2,579.72
676,15,2,837.62
676,81,3,190.47
677,92,1,209.25
677,78,5,82.6
677,34,2,124.92
677,26,1,370.26
678,58,1,294.96
678,20,5,644.35
678,15,5,2094.05
678,2,1,268.02
679,58,4,1179.84
680,80,5,722.6
681,34,5,312.3
681,62,3,970.29
681,61,3,591.42
682,86,5,2013.6
682,5,2,728.84
682,57,1,18.12
683,2,3,804.06
683,96,3,1397.16
683,39,4,958.88
684,8,2,329.72
684,71,1,54.89
684,11,5,1111.45
685,22,5,1793.6
685,3,5,1363.05
686,10,1,139.06
686,86,3,1208.16
687,82,3,1049.64
688,9,3,1195.86
689,9,4,1594.48
689,87,1,144.61
689,85,3,1106.58
690,97,5,2149.55
690,5,3,1093.26
690,70,1,39.33
690,10,3,417.18
691,80,1,144.52
691,63,1,231.84
692,37,3,1285.35
692,94,2,778.64
693,60,2,579.72
693,20,2,257.74
693,17,5,1037.15
694,16,1,349.51
694,33,1,12.12
694,7,1,260.57
695,87,5,723.05
696,54,5,428.25
696,62,3,970.29
696,18,3,272.34
696,88,3,278.49
697,96,2,931.44
697,76,5,814.45
697,50,1,314.8
697,69,2,203.84
698,35,3,83.31
698,32,5,1900.65
699,2,5,1340.1
699,91,5,2476.5
699,80,1,144.52
699,80,4,578.08
700,85,3,1106.58
700,28,3,923.4
701,62,3,970.29
702,59,5,2352.05
702,21,3,830.61
703,34,4,249.84
704,41,1,248.35
705,63,1,231.84
705,88,3,278.49
705,71,4,219.56
706,92,4,837.0
707,53,5,1655.25
707,44,5,1098.8
708,10,1,139.06
708,86,5,2013.6
708,98,4,869.4
708,22,3,1076.16
709,14,2,963.02
709,52,4,1715.84
710,68,5,2265.75
710,66,3,588.36
711,37,4,1713.8
712,67,1,480.79
712,70,2,78.66
713,17,5,1037.15
713,26,2,740.52
714,73,3,155.25
714,25,2,955.32
715,5,3,1093.26
716,10,5,695.3
716,93,2,378.3
717,41,1,248.35
718,92,1,209.25
719,19,5,412.2
720,21,2,553.74
721,91,2,990.6
721,23,1,331.8
721,84,4,1757.4
721,21,4,1107.48
722,50,3,944.4
722,46,3,929.55
722,95,5,868.5
723,77,5,2116.05
723,71,2,109.78
723,83,4,1265.32
723,50,5,1574.0
724,16,4,1398.04
724,80,4,578.08
724,91,3,1485.9
724,17,4,829.72
725,69,4,407.68
726,11,4,889.16
726,100,1,378.5
726,76,2,325.78
727,27,5,1397.05
727,1,3,91.74
728,83,5,1581.65
728,84,2,878.7
728,92,3,627.75
729,49,3,571.29
729,92,3,627.75
730,62,1,323.43
730,12,3,131.52
730,5,5,1822.1
731,30,4,510.52
731,16,3,1048.53
732,11,3,666.87
732,82,2,699.76
732,58,3,884.88
733,78,1,16.52
733,49,1,190.43
734,97,4,1719.64
734,14,4,1926.04
735,43,4,362.92
735,29,5,1063.5
736,16,4,1398.04
736,36,2,50.32
737,45,4,809.04
738,19,1,82.44
739,13,1,17.55
740,1,5,152.9
740,88,5,464.15
740,86,1,402.72
741,37,5,2142.25
741,68,1,453.15
741,35,3,83.31
742,3,1,272.61
742,86,1,402.72
743,96,3,1397.16
744,99,3,1130.04
744,93,5,945.75
744,56,2,646.0
744,56,4,1292.0
745,56,3,969.0
746,89,4,1506.2
746,55,4,159.72
746,68,5,2265.75
746,74,2,686.18
747,37,5,2142.25
748,14,5,2407.55
748,11,4,889.16
748,12,4,175.36
749,66,3,588.36
750,24,2,287.14
750,51,2,508.1
750,31,4,724.84
750,72,5,70.1
751,53,1,331.05
751,35,1,27.77
752,11,4,889.16
752,63,5,1159.2
752,2,5,1340.1
753,52,3,1286.88
753,54,4,342.6
753,66,5,980.6
754,69,1,101.92
754,24,1,143.57
755,48,3,82.29
755,65,5,2355.15
755,53,5,1655.25
756,85,4,1475.44
756,2,3,804.06
756,89,5,1882.75
757,43,5,453.65
757,84,1,439.35
757,28,4,1231.2
757,17,1,207.43
758,42,2,478.74
759,38,2,706.62
759,2,2,536.04
759,21,2,553.74
760,35,3,83.31
761,64,3,825.24
761,47,1,319.37
762,13,5,87.75
762,67,4,1923.16
762,37,1,428.45
763,96,1,465.72
763,96,5,2328.6
764,9,3,1195.86
764,26,5,1851.3
765,13,3,52.65
765,100,1,378.5
765,57,2,36.24
765,60,4,1159.44
766,84,4,1757.4
766,65,3,1413.09
766,16,2,699.02
767,33,4,48.48
767,44,2,439.52
767,30,4,510.52
768,78,2,33.04
768,2,2,536.04
768,63,2,463.68
769,95,4,694.8
769,23,3,995.4
770,94,3,1167.96
770,75,1,40.24
770,6,4,1952.2
770,13,5,87.75
771,81,1,63.49
771,88,1,92.83
771,95,1,173.7
771,17,3,622.29
772,57,5,90.6
772,63,1,231.84
772,70,5,196.65
773,59,1,470.41
773,8,1,164.86
773,13,2,35.1
774,16,1,349.51
775,49,4,761.72
775,81,3,190.47
775,12,2,87.68
776,3,4,1090.44
777,72,1,14.02
777,28,2,615.6
777,80,4,578.08
778,85,3,1106.58
779,83,2,632.66
779,26,2,740.52
780,12,4,175.36
780,10,2,278.12
780,79,1,408.16
781,96,1,465.72
781,27,1,279.41
781,56,4,1292.0
781,76,4,651.56
782,46,5,1549.25
782,14,1,481.51
782,81,2,126.98
783,72,1,14.02
783,90,5,2021.9
783,43,4,362.92
784,79,3,1224.48
784,45,2,404.52
784,84,5,2196.75
785,34,3,187.38
785,89,2,753.1
785,65,4,1884.12
786,4,3,961.59
786,54,3,256.95
786,21,3,830.61
786,62,4,1293.72
787,45,1,202.26
788,54,3,256.95
789,90,1,404.38
789,20,5,644.35
790,76,1,162.89
791,75,5,201.2
791,53,4,1324.2
791,61,3,591.42
791,61,4,788.56
792,27,2,558.82
792,88,1,92.83
792,72,1,14.02
792,42,1,239.37
793,28,5,1539.0
793,79,2,816.32
793,15,4,1675.24
793,63,4,927.36
794,64,1,275.08
794,46,3,929.55
794,71,2,109.78
795,98,1,217.35
796,76,2,325.78
796,70,5,196.65
796,22,3,1076.16
796,96,5,2328.6
797,45,4,809.04
797,28,1,307.8
797,13,5,87.75
798,56,3,969.0
798,42,2,478.74
798,70,1,39.33
799,41,3,745.05
799,57,1,18.12
799,15,1,418.81
799,86,3,1208.16
800,76,5,814.45
801,36,2,50.32
801,76,4,651.56
802,43,3,272.19
802,70,1,39.33
803,54,4,342.6
803,54,5,428.25
803,16,1,349.51
804,5,2,728.84
804,11,3,666.87
804,84,2,878.7
805,91,3,1485.9
806,90,5,2021.9
806,50,3,944.4
806,5,2,728.84
806,10,4,556.24
807,42,4,957.48
807,52,2,857.92
808,14,1,481.51
808,64,3,825.24
809,61,5,985.7
809,4,5,1602.65
810,36,2,50.32
810,2,5,1340.1
810,25,2,955.32
811,21,5,1384.35
811,39,1,239.72
811,3,4,1090.44
812,10,5,695.3
812,16,4,1398.04
812,14,1,481.51
812,73,5,258.75
813,4,5,1602.65
813,4,2,641.06
814,77,3,1269.63
815,60,4,1159.44
815,52,5,2144.8
815,63,3,695.52
815,9,5,1993.1
816,80,4,578.08
817,9,5,1993.1
817,6,2,976.1
817,77,3,1269.63
818,61,5,985.7
818,18,2,181.56
819,78,4,66.08
819,30,3,382.89
819,55,3,119.79
820,82,3,1049.64
820,55,1,39.93
821,28,4,1231.2
821,72,5,70.1
821,92,5,1046.25
822,39,1,239.72
822,54,1,85.65
823,40,3,160.29
823,43,4,362.92
823,41,2,496.7
823,65,4,1884.12
824,61,2,394.28
824,79,3,1224.48
824,52,3,1286.88
825,44,3,659.28
825,98,4,869.4
825,40,2,106.86
825,38,4,1413.24
826,47,1,319.37
826,30,3,382.89
827,5,3,1093.26
828,32,3,1140.39
828,5,2,728.84
829,94,3,1167.96
829,46,2,619.7
829,44,2,439.52
830,5,4,1457.68
830,80,1,144.52
830,92,4,837.0
831,95,2,347.4
831,82,4,1399.52
831,61,5,985.7
831,31,2,362.42
832,41,5,1241.75
833,54,1,85.65
833,29,5,1063.5
833,57,1,18.12
834,61,4,788.56
834,35,5,138.85
834,73,4,207.0
835,94,1,389.32
835,12,2,87.68
835,11,1,222.29
835,25,1,477.66
836,25,1,477.66
836,54,5,428.25
836,86,5,2013.6
837,12,2,87.68
838,16,2,699.02
839,55,5,199.65
840,21,3,830.61
840,82,5,1749.4
840,79,4,1632.64
840,6,5,2440.25
841,21,1,276.87
842,97,5,2149.55
842,40,3,160.29
842,41,2,496.7
842,84,2,878.7
843,42,3,718.11
843,43,4,362.92
844,79,3,1224.48
844,57,2,36.24
844,46,5,1549.25
844,27,1,279.41
845,13,1,17.55
845,73,4,207.0
846,76,1,162.89
846,32,3,1140.39
846,18,5,453.9
846,51,4,1016.2
847,88,5,464.15
847,38,2,706.62
848,67,4,1923.16
848,24,1,143.57
848,91,3,1485.9
849,6,5,2440.25
849,89,4,1506.2
850,26,2,740.52
850,54,5,428.25
850,60,3,869.58
851,39,5,1198.6
852,45,2,404.52
852,98,4,869.4
852,71,5,274.45
853,31,5,906.05
853,100,4,1514.0
854,68,3,1359.45
855,29,2,425.4
855,42,2,478.74
856,19,5,412.2
856,3,3,817.83
856,89,3,1129.65
857,90,5,2021.9
857,95,1,173.7
857,89,3,1129.65
858,14,1,481.51
858,19,2,164.88
859,51,4,1016.2
860,44,3,659.28
860,73,2,103.5
861,26,5,1851.3
862,1,4,122.32
862,52,1,428.96
863,97,4,1719.64
864,58,1,294.96
865,32,3,1140.39
865,98,3,652.05
865,4,1,320.53
866,72,2,28.04
866,88,5,464.15
867,14,5,2407.55
867,98,2,434.7
867,48,5,137.15
867,34,1,62.46
868,40,3,160.29
868,74,2,686.18
869,43,3,272.19
869,69,4,407.68
869,74,5,1715.45
869,26,2,740.52
870,83,1,316.33
870,46,5,1549.25
870,11,3,666.87
870,62,3,970.29
871,84,1,439.35
872,89,3,1129.65
873,28,5,1539.0
873,66,3,588.36
874,48,5,137.15
874,76,3,488.67
874,47,1,319.37
875,48,3,82.29
876,32,2,760.26
876,80,2,289.04
876,1,2,61.16
876,79,2,816.32
877,97,4,1719.64
878,21,3,830.61
878,41,2,496.7
879,5,4,1457.68
879,33,3,36.36
879,41,5,1241.75
879,94,2,778.64
880,52,5,2144.8
880,88,5,464.15
881,50,3,944.4
881,95,5,868.5
881,69,3,305.76
882,80,3,433.56
882,67,1,480.79
883,26,4,1481.04
883,31,1,181.21
883,97,5,2149.55
883,32,5,1900.65
884,34,3,187.38
885,43,5,453.65
885,54,1,85.65
885,91,4,1981.2
886,51,2,508.1
886,35,5,138.85
886,41,2,496.7
887,55,3,119.79
887,5,3,1093.26
887,48,1,27.43
888,49,1,190.43
888,9,4,1594.48
888,73,4,207.0
889,70,3,117.99
889,67,2,961.58
889,10,1,139.06
889,81,5,317.45
890,82,3,1049.64
890,10,4,556.24
891,51,3,762.15
891,12,2,87.68
891,84,3,1318.05
892,86,3,1208.16
892,43,3,272.19
892,18,1,90.78
892,4,1,320.53
893,59,4,1881.64
893,24,3,430.71
894,52,4,1715.84
895,34,4,249.84
895,79,3,1224.48
895,83,3,948.99
895,80,5,722.6
896,52,2,857.92
896,39,5,1198.6
897,36,2,50.32
898,63,3,695.52
898,92,3,627.75
898,44,3,659.28
899,8,3,494.58
899,49,2,380.86
899,93,3,567.45
899,4,1,320.53
900,98,1,217.35
900,26,3,1110.78
901,58,1,294.96
902,31,5,906.05
902,69,5,509.6
902,34,2,124.92
902,71,3,164.67
903,2,5,1340.1
903,48,3,82.29
903,32,5,1900.65
903,29,2,425.4
904,16,1,349.51
904,30,3,382.89
904,39,4,958.88
905,47,2,638.74
905,33,3,36.36
905,22,4,1434.88
906,61,4,788.56
906,4,3,961.59
907,97,3,1289.73
907,58,3,884.88
908,10,2,278.12
908,94,1,389.32
908,19,3,247.32
909,59,4,1881.64
910,22,1,358.72
911,18,2,181.56
911,31,5,906.05
911,39,1,239.72
912,94,4,1557.28
912,33,2,24.24
912,10,2,278.12
912,93,5,945.75
913,39,5,1198.6
913,40,1,53.43
914,60,4,1159.44
914,77,1,423.21
914,56,5,1615.0
915,51,4,1016.2
916,1,5,152.9
917,56,4,1292.0
918,2,1,268.02
918,89,3,1129.65
919,37,2,856.9
920,21,5,1384.35
920,58,2,589.92
921,38,4,1413.24
922,24,1,143.57
923,44,1,219.76
923,80,4,578.08
923,76,5,814.45
924,54,4,342.6
924,26,4,1481.04
924,8,4,659.44
924,10,4,556.24
925,86,4,1610.88
925,49,4,761.72
925,60,5,1449.3
926,55,3,119.79
926,39,1,239.72
926,66,5,980.6
926,63,4,927.36
927,69,3,305.76
927,98,4,869.4
927,70,4,157.32
927,57,2,36.24
928,32,3,1140.39
928,47,3,958.11
928,50,2,629.6
929,5,5,1822.1
929,66,4,784.48
930,27,3,838.23
930,40,3,160.29
930,98,3,652.05
931,11,5,1111.45
931,38,2,706.62
931,100,3,1135.5
931,58,4,1179.84
932,5,1,364.42
932,93,1,189.15
932,75,3,120.72
932,24,5,717.85
933,95,4,694.8
933,2,1,268.02
934,85,2,737.72
935,78,4,66.08
936,23,1,331.8
936,63,1,231.84
936,30,2,255.26
937,22,3,1076.16
937,77,5,2116.05
937,99,1,376.68
938,100,1,378.5
938,49,5,952.15
938,49,2,380.86
939,82,4,1399.52
939,80,4,578.08
939,61,1,197.14
940,95,1,173.7
941,59,3,1411.23
941,85,3,1106.58
942,47,2,638.74
942,18,3,272.34
942,27,3,838.23
942,26,2,740.52
943,48,3,82.29
943,98,3,652.05
943,92,4,837.0
944,22,4,1434.88
944,10,4,556.24
945,40,4,213.72
946,78,4,66.08
946,35,5,138.85
946,69,5,509.6
946,44,3,659.28
947,18,4,363.12
947,69,4,407.68
947,85,3,1106.58
948,50,5,1574.0
949,66,2,392.24
950,21,3,830.61
950,50,5,1574.0
950,59,5,2352.05
950,3,4,1090.44
951,58,1,294.96
951,33,3,36.36
951,63,4,927.36
952,34,2,124.92
952,88,4,371.32
952,74,3,1029.27
953,45,4,809.04
953,5,1,364.42
954,9,5,1993.1
955,92,4,837.0
955,40,3,160.29
955,86,4,1610.88
956,99,1,376.68
956,89,4,1506.2
956,92,2,418.5
956,12,1,43.84
957,82,5,1749.4
958,62,1,323.43
958,2,4,1072.08
958,90,4,1617.52
959,78,1,16.52
959,97,3,1289.73
960,17,2,414.86
960,97,1,429.91
960,70,2,78.66
960,65,5,2355.15
961,37,4,1713.8
962,74,4,1372.36
962,96,3,1397.16
962,46,1,309.85
962,35,5,138.85
963,2,1,268.02
963,15,2,837.62
963,8,1,164.86
964,27,1,279.41
965,48,5,137.15
965,22,4,1434.88
965,51,1,254.05
966,52,4,1715.84
966,51,1,254.05
966,85,3,1106.58
966,68,4,1812.6
967,74,5,1715.45
967,63,1,231.84
967,23,1,331.8
967,65,2,942.06
968,12,1,43.84
968,80,1,144.52
968,37,1,428.45
969,72,2,28.04
969,93,2,378.3
969,85,3,1106.58
970,95,3,521.1
970,51,3,762.15
970,61,1,197.14
970,32,1,380.13
971,49,2,380.86
971,75,2,80.48
971,56,5,1615.0
972,67,2,961.58
973,78,5,82.6
973,5,4,1457.68
973,36,5,125.8
973,74,4,1372.36
974,50,3,944.4
974,100,2,757.0
975,83,2,632.66
975,79,4,1632.64
976,25,2,955.32
976,45,1,202.26
976,19,1,82.44
976,58,2,589.92
977,27,3,838.23
977,14,4,1926.04
977,20,2,257.74
978,11,2,444.58
978,78,1,16.52
979,76,1,162.89
980,55,3,119.79
980,49,2,380.86
980,34,4,249.84
980,51,5,1270.25
981,63,3,695.52
982,3,3,817.83
982,39,2,479.44
982,3,3,817.83
983,58,3,884.88
983,85,2,737.72
983,68,4,1812.6
984,23,3,995.4
984,61,5,985.7
984,35,1,27.77
984,82,3,1049.64
985,41,5,1241.75
985,12,2,87.68
985,29,3,638.1
986,3,5,1363.05
987,80,4,578.08
988,49,4,761.72
989,38,5,1766.55
989,86,5,2013.6
989,66,5,980.6
989,77,2,846.42
990,86,4,1610.88
990,54,5,428.25
991,96,3,1397.16
992,63,5,1159.2
992,16,5,1747.55
992,48,2,54.86
992,71,2,109.78
993,92,3,627.75
993,31,5,906.05
994,88,2,185.66
994,13,3,52.65
994,12,5,219.2
995,39,3,719.16
995,80,5,722.6
995,16,4,1398.04
996,32,2,760.26
996,40,4,213.72
997,100,5,1892.5
997,36,1,25.16
997,4,1,320.53
997,19,5,412.2
998,10,5,695.3
998,82,4,1399.52
998,54,5,428.25
999,89,3,1129.65
999,51,5,1270.25
999,46,1,309.85
1000,23,1,331.8
1001,45,1,202.26
1001,28,2,615.6
1001,55,2,79.86
1001,90,4,1617.52
1002,33,5,60.6
1002,15,2,837.62
1002,27,4,1117.64
1002,48,4,109.72
1003,29,2,425.4
1004,45,3,606.78
1004,90,5,2021.9
1005,57,3,54.36
1005,91,5,2476.5
1005,51,1,254.05
1005,4,2,641.06
1006,86,4,1610.88
1007,83,4,1265.32
1008,58,5,1474.8
1009,14,3,1444.53
1009,49,1,190.43
1009,55,1,39.93
1009,53,2,662.1
1010,83,4,1265.32
1010,43,4,362.92
1010,96,5,2328.6
1011,13,2,35.1
1011,85,4,1475.44
1011,23,2,663.6
1011,50,5,1574.0
1012,63,5,1159.2
1013,1,2,61.16
1013,89,1,376.55
1013,64,2,550.16
1013,52,2,857.92
1014,22,3,1076.16
1014,66,1,196.12
1014,88,4,371.32
1015,41,4,993.4
1015,73,2,103.5
1015,29,1,212.7
1015,22,4,1434.88
1016,47,2,638.74
1016,86,2,805.44
1016,21,2,553.74
1017,23,5,1659.0
1017,78,3,49.56
1017,61,3,591.42
1017,53,4,1324.2
1018,38,5,1766.55
1018,42,2,478.74
1018,63,5,1159.2
1019,4,4,1282.12
1020,99,2,753.36
1020,58,5,1474.8
1020,77,2,846.42
1021,78,2,33.04
1021,92,3,627.75
1021,36,5,125.8
1022,50,2,629.6
1022,13,3,52.65
1023,35,3,83.31
1024,7,1,260.57
1024,19,3,247.32
1025,11,3,666.87
1025,65,2,942.06
1026,56,5,1615.0
1026,73,3,155.25
1026,10,4,556.24
1027,14,2,963.02
1028,40,2,106.86
1028,45,5,1011.3
1028,70,3,117.99
1029,20,3,386.61
1029,70,4,157.32
1029,83,1,316.33
1030,29,1,212.7
1030,62,5,1617.15
1031,70,1,39.33
1031,72,4,56.08
1032,71,3,164.67
1033,10,1,139.06
1033,40,5,267.15
1034,73,4,207.0
1034,47,5,1596.85
1035,93,5,945.75
1035,48,5,137.15
1035,20,4,515.48
1036,99,5,1883.4
1036,92,5,1046.25
1036,91,3,1485.9
1037,25,4,1910.64
1037,37,1,428.45
1037,4,4,1282.12
1038,8,3,494.58
1038,53,2,662.1
1038,88,3,278.49
1038,44,5,1098.8
1039,82,1,349.88
1039,43,2,181.46
1039,45,5,1011.3
1040,73,3,155.25
1040,2,3,804.06
1041,87,2,289.22
1041,39,3,719.16
1041,22,3,1076.16
1042,10,4,556.24
1042,67,5,2403.95
1043,86,5,2013.6
1043,76,2,325.78
1044,85,1,368.86
1044,16,1,349.51
1045,49,2,380.86
1046,57,5,90.6
1046,100,1,378.5
1046,62,3,970.29
1046,88,5,464.15
1047,64,1,275.08
1047,18,4,363.12
1047,54,4,342.6
1048,44,4,879.04
1048,31,3,543.63
1049,74,2,686.18
1049,25,2,955.32
1050,70,4,157.32
1050,62,2,646.86
1050,10,4,556.24
1051,57,4,72.48
1051,71,2,109.78
1051,96,3,1397.16
1051,57,2,36.24
1052,18,2,181.56
1052,96,4,1862.88
1052,21,4,1107.48
1052,64,3,825.24
1053,90,5,2021.9
1053,33,2,24.24
1053,10,5,695.3
1053,47,3,958.11
1054,70,5,196.65
1054,55,1,39.93
1055,21,5,1384.35
1055,51,1,254.05
1055,47,5,1596.85
1056,3,3,817.83
1056,66,1,196.12
1056,84,5,2196.75
1056,52,2,857.92
1057,82,4,1399.52
1058,23,3,995.4
1059,31,1,181.21
1059,69,3,305.76
1060,64,1,275.08
1061,58,4,1179.84
1062,70,4,157.32
1062,20,2,257.74
1063,8,5,824.3
1063,94,3,1167.96
1064,87,1,144.61
1065,13,3,52.65
1065,58,5,1474.8
1065,21,3,830.61
1066,63,1,231.84
1067,90,4,1617.52
1067,53,1,331.05
1068,8,1,164.86
1068,38,5,1766.55
1068,54,4,342.6
1068,76,2,325.78
1069,10,4,556.24
1069,60,5,1449.3
1069,5,2,728.84
1070,58,2,589.92
1070,63,1,231.84
1070,21,1,276.87
1070,53,4,1324.2
1071,76,3,488.67
